Word Function ^ Clause Function ^ Gloss
definer ^ adjunct ^ beloved.
definer ^ adjunct ^ implanted
definer ^ adjunct ^ with a gold ring
definer ^ adjunct ^ splendid,
definer ^ adjunct ^ shabby
definer ^ adjunct ^ evil?
definer ^ adjunct ^ royal,
definer ^ adjunct ^ [the] last
definer ^ adjunct ^ precious
definer ^ adjunct ^ six.
definer ^ adjunct ^ christ:
definer ^ adjunct ^ last,
definer ^ adjunct ^ salvation,
definer ^ adjunct ^ purity
definer ^ adjunct ^ newborn
definer ^ adjunct ^ spiritual
definer ^ adjunct ^ of foolish
definer ^ adjunct ^ pure
definer ^ adjunct ^ with a weaker
definer ^ adjunct ^ prefigures
definer ^ adjunct ^ remaining
definer ^ adjunct ^ abominable
definer ^ adjunct ^ of [the] manifold
definer ^ adjunct ^ to [the] faithful
definer ^ adjunct ^ unfading
definer ^ adjunct ^ mighty
definer ^ adjunct ^ [the] devil,
definer ^ adjunct ^ [the] true
definer ^ adjunct ^ divine
definer ^ adjunct ^ [by his] own
definer ^ adjunct ^ of [the] divine
definer ^ adjunct ^ very [reason]
definer ^ adjunct ^ in strength
definer ^ adjunct ^ irrational
definer ^ adjunct ^ as creatures of instinct
definer ^ adjunct ^ [the] straight
definer ^ adjunct ^ for his own
definer ^ adjunct ^ mute;
definer ^ adjunct ^ without water
definer ^ adjunct ^ to sensuality
definer ^ adjunct ^ true
definer ^ adjunct ^ [is the] second
definer ^ adjunct ^ at that time
definer ^ adjunct ^ now
definer ^ adjunct ^ of ungodly
definer ^ adjunct ^ a thousand
definer ^ adjunct ^ one.
definer ^ adjunct ^ for a thousand
definer ^ adjunct ^ years.
definer ^ adjunct ^ for a little
definer ^ adjunct ^ thousand
definer ^ adjunct ^ of them
definer ^ adjunct ^ like
definer ^ complement ^ what
definer ^ complement ^ extraordinary
definer ^ complement ^ two
definer ^ complement ^ all
definer ^ complement ^ than many
definer ^ complement ^ everyone
definer ^ complement ^ withered.
definer ^ complement ^ one,
definer ^ complement ^ evil,
definer ^ complement ^ that
definer ^ complement ^ these,
definer ^ complement ^ great,
definer ^ complement ^ every
definer ^ complement ^ one’
definer ^ complement ^ one.
definer ^ complement ^ this,
definer ^ complement ^ all these
definer ^ complement ^ mine?
definer ^ complement ^ twelve
definer ^ complement ^ third
definer ^ complement ^ these
definer ^ complement ^ all?
definer ^ complement ^ of your
definer ^ complement ^ many
definer ^ complement ^ to everyone
definer ^ complement ^ thirty
definer ^ complement ^ each,
definer ^ complement ^ that;
definer ^ complement ^ evil
definer ^ complement ^ scarlet
definer ^ complement ^ [the] sixth
definer ^ complement ^ ninth.
definer ^ complement ^ ninth
definer ^ complement ^ loud,
definer ^ complement ^ many.
definer ^ complement ^ david!
definer ^ complement ^ whole
definer ^ complement ^ first
definer ^ complement ^ sixth,
definer ^ complement ^ three,
definer ^ complement ^ by this.
definer ^ complement ^ these.
definer ^ complement ^ this
definer ^ complement ^ holy,
definer ^ complement ^ holy
definer ^ complement ^ of all
definer ^ complement ^ those,
definer ^ complement ^ augustus
definer ^ complement ^ great.
definer ^ complement ^ to all
definer ^ complement ^ [the] lord,
definer ^ complement ^ heavenly,
definer ^ complement ^ fifteenth
definer ^ complement ^ caesar,
definer ^ complement ^ pilate
definer ^ complement ^ good
definer ^ complement ^ yours,
definer ^ complement ^ same amount.
definer ^ complement ^ measure
definer ^ complement ^ great
definer ^ complement ^ one
definer ^ complement ^ same
definer ^ complement ^ last
definer ^ complement ^ the same
definer ^ complement ^ those
definer ^ complement ^ each
definer ^ complement ^ a hundred
definer ^ complement ^ eternal
definer ^ complement ^ unrighteous
definer ^ complement ^ no
definer ^ complement ^ certain
definer ^ complement ^ this.
definer ^ complement ^ five
definer ^ complement ^ of a mill
definer ^ complement ^ of these
definer ^ complement ^ a certain
definer ^ complement ^ harsh
definer ^ complement ^ ten
definer ^ complement ^ this:
definer ^ complement ^ long.
definer ^ complement ^ another
definer ^ complement ^ all things
definer ^ complement ^ cut in a rock,
definer ^ complement ^ anyhow
definer ^ complement ^ of stone,
definer ^ complement ^ six,
definer ^ complement ^ two hundred
definer ^ complement ^ little [piece]
definer ^ complement ^ peter,
definer ^ complement ^ by what
definer ^ complement ^ a little
definer ^ complement ^ so many
definer ^ complement ^ much
definer ^ complement ^ whatever
definer ^ complement ^ himself
definer ^ complement ^ not
definer ^ complement ^ over all
definer ^ complement ^ eternal.
definer ^ complement ^ christ.
definer ^ complement ^ all,
definer ^ complement ^ righteous,
definer ^ complement ^ this;
